"CÓDIGO","DESCRIPCION","LATITUD","LONGITUD","DIRECCIÓN","C.P.","POBLACION","PROVINCIA","PAIS","CERCANIAS","FEVE"
"13120","MIRIBILLA","43,250372","-2,923051","SANTIAGO DE COMPOSTELA KALEA, 12","48003","Bilbao","Bizkaia","España","SI","NO"
"13205","ZABALBURU","43,256002","-2,932707","CALE GARCIA SALAZAR KALEA, S/N","48003","Bilbao","Bizkaia","España","SI","NO"
"13200","INTERMODAL ABANDO INDALECIO PRIETO","43,2607242","-2,9273929","PLAZA CIRCULAR, 2","48008","Bilbao","Bizkaia","España","SI","NO"
"13207","AUTONOMIA","43,258205","-2,945869","MARIA DIAZ HAROKO KALEA, 62","48010","Bilbao","Bizkaia","España","SI","NO"
"13206","AMETZOLA","43,254667","-2,943635","ETORBIDEA FERROCARRIL, S/N","48012","Bilbao","Bizkaia","España","SI","SI"
"05455","BASURTO HOSPITAL","43,259754","-2,953828","BENTA ESTRATA, 2","48013","Bilbao","Bizkaia","España","NO","SI"
"05457","ZORROTZA-ZORROZGOITI","43,274109","-2,974073","ZORROTZA KASTREXANA ERREPIDEA, 39","48013","Bilbao","Bizkaia","España","NO","SI"
"05459","SANTA AGUEDA","43,261854","-2,973004","EZKERRIBAI ESTRATA, S/N","48013","Bilbao","Bizkaia","España","NO","SI"
"05460","KASTREXANA","43,255429","-2,972028","CARRETERA BI-3742 - ZORROTZA KASTREXANA ERREPIDEA","48013","Bilbao","Bizkaia","España","NO","SI"
"13208","SAN MAMES","43,261638","-2,948773","JUAN ANTONIO ZUNZUNEGUI ETORBIDEA, 1","48013","Bilbao","Bizkaia","España","SI","NO"
"13303","OLABEAGA","43,264345","-2,955073","SAN NIKOLAS DE OLABEAGA KALEA, 23","48013","Bilbao","Bizkaia","España","SI","NO"
"13304","ZORROTZA","43,277769","-2,972302","SOKA KALEA, S/N","48013","Bilbao","Bizkaia","España","SI","NO"
"13100","ORDUÑA","42,994624","-3,015809","LA ESTACION KALEA, 2","48460","Urduña/Orduña","Bizkaia","España","SI","NO"
"13111","ARRIGORRIAGA","43,21006","-2,88857","PASEO URGOITI KALEA, 4","48480","Arrigorriaga","Bizkaia","España","SI","NO"
"13110","UGAO-MIRABALLES","43,179033","-2,902692","TORRE DE UGAO KALEA, 23","48490","Ugao-Miraballes","Bizkaia","España","SI","NO"
"13108","ARBIDE","43,163173","-2,927623","ROTALDE AUZOA, S/N","48498","Arrankudiaga","Bizkaia","España","SI","NO"
"13109","ARRANKUDIAGA","43,16988","-2,91828","IBERLANDA AUZOA, S/N","48498","Arrankudiaga","Bizkaia","España","SI","NO"
"13115","BAKIOLA","43,176987","-2,909108","BAKIOLA AUZOA, 3","48498","Arrankudiaga","Bizkaia","España","SI","NO"
"13117","ARAKALDO","43,15357","-2,938221","USILARRA ERREPIDEA, S/N","48498","Arakaldo","Bizkaia","España","SI","NO"
"13502","TRAPAGA","43,302793","-3,017333","BARRIO GALINDO, S/N","48510","Valle de Trápaga-Trapagaran","Bizkaia","España","SI","NO"
"13503","VALLE DE TRAPAGA/TRAPAGARAN","43,301466","-3,028746","POLIGONO INDRUSTRIAL ARKOTXA, S/N","48510","Valle de Trápaga-Trapagaran","Bizkaia","España","SI","NO"
"13504","ORTUELLA","43,311499","-3,060417","LA ESTACION HIRIBIDEA, S/N","48530","Ortuella","Bizkaia","España","SI","NO"
"13507","URIOSTE","43,307526","-3,041078","BARRIO GRUPO AIEGA, S/N","48530","Ortuella","Bizkaia","España","SI","NO"
"13508","GALLARTA","43,319311","-3,067437","NAFARROA KALEA, S/N","48530","Abanto y Ciérvana-Abanto Zierbena","Bizkaia","España","SI","NO"
"13509","SAGRADA FAMILIA","43,308612","-3,05369","BARRIO GOLIFAR, S/N","48530","Ortuella","Bizkaia","España","SI","NO"
"13505","PUTXETA","43,31579","-3,09131","PUTXETA AUZOA, 17","48540","Abanto y Ciérvana-Abanto Zierbena","Bizkaia","España","SI","NO"
"13506","MUSKIZ","43,321406","-3,112384","ESTACION KALEA, 13","48550","Muskiz","Bizkaia","España","SI","NO"
"05483","BALMASEDA","43,196388","-3,189924","ESTACION KALEA, 3","48800","Balmaseda","Bizkaia","España","NO","SI"
"05485","LA CALZADA","43,190141","-3,19737","LA CALZADA KALEA 3","48800","Balmaseda","Bizkaia","España","NO","SI"
"05461","IRAUREGI","43,248317","-2,990089","BAZTEITA AUZOA, 2","48810","Alonsotegi","Bizkaia","España","NO","SI"
"05463","ZARAMILLO","43,23339","-3,015996","GELTOKI BIDEA - CARRETERA BI-3651","48820","Güeñes","Bizkaia","España","NO","SI"
"05465","LA QUADRA","43,222836","-3,024927","ASKATASUNA KALEA, 21","48820","Güeñes","Bizkaia","España","NO","SI"
"05467","SODUPE","43,202057","-3,050494","GUDARI PLAZA, 1","48830","Güeñes","Bizkaia","España","NO","SI"
"05469","ARTXUBE","43,201091","-3,071677","ARTXUBE KALEA, 2","48840","Güeñes","Bizkaia","España","NO","SI"
"05470","LAMBARRI","43,205985","-3,08262","LAMBARRI KALEA - CARRETERA BI-3651 - ESTACION FERROCARRIL, S/N","48840","Güeñes","Bizkaia","España","NO","SI"
"05471","GÜEÑES","43,20908","-3,095381","ENKARTERRI KALEA, S/N","48840","Güeñes","Bizkaia","España","NO","SI"
"05473","ARANGUREN","43,210494","-3,109354","BIDEA ESTACION, 1","48850","Zalla","Bizkaia","España","NO","SI"
"05474","ARANGUREN-APEADERO","43,210347","-3,114075","NICOLAS MARIA URGOITI KALEA - AUTONOMIA PLAZA, S/N","48860","Zalla","Bizkaia","España","NO","SI"
"05475","ZALLA","43,212797","-3,133284","DOCTOR ANDRES AYA GOÑI KALEA, S/N","48860","Zalla","Bizkaia","España","NO","SI"
"05477","COLEGIO","43,210877","-3,138681","ETORBIDEA LEHENDAKARI JOSE ANTONIO AGIRRE, 17","48860","Güeñes","Bizkaia","España","NO","SI"
"05479","IBARRA","43,2039","-3,144819","GOBEO AUZOA, 14","48860","Zalla","Bizkaia","España","NO","SI"
"05480","BOLUNBURU","43,199986","-3,150469","BARRIO BOLUMBURU - ESTACION FERROCARRIL, S/N","48860","Zalla","Bizkaia","España","NO","SI"
"05481","LA HERRERA","43,203409","-3,170557","IJALDE AUZOA, 9","48860","Zalla","Bizkaia","España","NO","SI"
"05484","MIMETIZ","43,2132627","-3,1352774","Retola, 32","48860","Zalla","Bizkaia","España","NO","SI"
"05487","TRASLAVIÑA","43,23329","-3,198304","CARRETERA BI-630 - LA HERBOSA AUZOA, 76","48879","Artzentales","Bizkaia","España","NO","SI"
"05489","ARTZENTALES","43,235863","-3,213233","CALLE ESTACION FERROCARRIL, S/N","48879","Artzentales","Bizkaia","España","NO","SI"
"05493","VILLAVERDE DE TRUCIOS","43,241263","-3,250599","LAURETA AUZOA, 29","48879","Trucios-Turtzioz","Bizkaia","España","NO","SI"
"05497","KARRANTZA","43,238854","-3,357827","AMBASAGUAS AUZOA, 9","48890","Karrantza Harana/Valle de Carranza","Bizkaia","España","NO","SI"
"13400","DESERTU-BARAKALDO","43,3000166","-2,983836","PLAZA EL DESIERTO, 7","48901","Barakaldo","Bizkaia","España","SI","NO"
"13305","LUTXANA-BARAKALDO","43,287708","-2,97542","ZUMALAKARREGUI KALEA, 4","48903","Barakaldo","Bizkaia","España","SI","NO"
"13401","SESTAO","43,30842","-2,993968","RIVAS KALEA, 52","48910","Sestao","Bizkaia","España","SI","NO"
"13402","LA IBERIA","43,312743","-3,004712","SOTERA DE LA MIER KALEA, S/N","48910","Sestao","Bizkaia","España","SI","NO"
"13501","GALINDO","43,304116","-3,010176","MARKONZAGA PARKEA, S/N","48910","Sestao","Bizkaia","España","SI","NO"
"13403","PORTUGALETE","43,318625","-3,014985","MANUEL CALVO KALEA, 24","48920","Portugalete","Bizkaia","España","SI","NO"
"13112","BASAURI","43,223386","-2,882221","URIARTE KALEA, S/N","48970","Basauri","Bizkaia","España","SI","NO"
"13113","BIDEBIETA-BASAURI","43,236921","-2,889554","PIRU GAINZA KALEA, 11","48970","Basauri","Bizkaia","España","SI","NO"
"13118","ABAROA-SAN MIGUEL","43,225606","-2,886924","ELEUTERIO VILLAVERDE ETORBIDEA, S/N","48970","Basauri","Bizkaia","España","SI","NO"
"13404","PEÑOTA","43,326331","-3,023458","REINA VICTORIA IBILBIDEA, S/N","48980","Santurtzi","Bizkaia","España","SI","NO"
"13405","SANTURTZI","43,328755","-3,030183","SANTURTZIKO KALEA, S/N","48980","Santurtzi","Bizkaia","España","SI","NO"
"30200","ZAMORA","41,515937","-5,7397167","CARRETERA DE LA ESTACION, S/N","49004","Zamora","Zamora","España","NO","NO"
"31104","CARBAJALES DE ALBA","41,6815622","-5,9720564","CARRETERA ZA-P-2439 - ESTACION FERROCARRIL, S/N","49160","Carbajales de Alba","Zamora","España","NO","NO"
"31200","PUEBLA DE SANABRIA","42,0456228","-6,6266696","CARRETERA ESTACION FERROCARRIL, 24","49300","Puebla de Sanabria","Zamora","España","NO","NO"
"31106","FERRERUELA DE TABARA","41,764136","-6,0738829","CALLE APEADERO, S/N","49550","Ferreruela","Zamora","España","NO","NO"
"31107","ABEJERA","41,8094175","-6,1418293","CARRETERA ZA-L-2450 - CALLE ESCUELA - ESTACION FERROCARRIL, S/N","49591","Riofrío de Aliste","Zamora","España","NO","NO"
"31108","SARRACIN DE ALISTE","41,8483203","-6,205017","CARRETERA ZA-P-1407 - ESTACION FERROCARRIL, S/N","49591","Riofrío de Aliste","Zamora","España","NO","NO"
"31109","CABAÑAS DE ALISTE","41,8546058","-6,2463492","TRAVESIA PIEDRAS CABAÑAS, S/N","49592","Riofrío de Aliste","Zamora","España","NO","NO"
"31112","LINAREJOS-PEDROSO","41,9469542","-6,4845953","CARRETERA ZA-P-2640 - ESTACION FERROCARRIL, S/N","49593","Manzanal de Arriba","Zamora","España","NO","NO"
"31006","TORO","41,5118477","-5,3833163","BARRIO AZUCARERA DUERO - CARRETERA ESTACION, 42","49800","Toro","Zamora","España","NO","NO"
"70807","ZARAGOZA-GOYA","41,643834","-0,891281","AVENIDA GOYA, 47","50006","Zaragoza","Zaragoza","España","SI","NO"
"70806","ZARAGOZA-EL PORTILLO","41,6528","-0,895789","CALLE MANUEL ESCORIAZA Y FABRO, S/N","50010","Zaragoza","Zaragoza","España","SI","NO"
"04040","ZARAGOZA-DELICIAS","41,6587744","-0,9112734","CALLE RIOJA, 33","50011","Zaragoza","Zaragoza","España","SI","NO"
"71100","MIRAFLORES","41,6378","-0,877408","CAMINO DE MIRAFLORES, S/N","50013","Zaragoza","Zaragoza","España","SI","NO"
"70801","UTEBO-PUEBLO","41,7105","-0,997975","CALLE ESTACION FERROCARRIL, S/N","50180","Utebo","Zaragoza","España","SI","NO"
"70504","ATECA","41,3245706","-1,7852674","AVENIDA SAN BLAS, S/N","50200","Ateca","Zaragoza","España","NO","NO"
"70500","ARIZA","41,3096622","-2,0595452","CALLE ESTACION FERROCARRIL, S/N","50220","Ariza","Zaragoza","España","NO","NO"
"70502","ALHAMA DE ARAGON","41,2943546","-1,9042781","CARRETERA ESTACION FERROCARRIL, S/N","50230","Alhama de Aragón","Zaragoza","España","NO","NO"
"70503","BUBIERCA","41,3172399","-1,8558469","CARRETERA N-II - ESTACION FERROCARRIL, S/N","50239","Bubierca","Zaragoza","España","NO","NO"
"70605","MORES","41,4786035","-1,5661824","PASEO ESTACION FERROCARRIL, S/N","50240","Morés","Zaragoza","España","NO","NO"
"70606","PURROY","41,4771806","-1,5400778","CARRETERA ZP-1129 - ESTACION FERROCARRIL, S/N","50247","Morés","Zaragoza","España","NO","NO"
"70607","MORATA DE JALON","41,4755371","-1,4785739","CALLE ESTACION FERROCARRIL, S/N","50260","Morata de Jalón","Zaragoza","España","NO","NO"
"70700","RICLA-LA ALMUNIA","41,5014644","-1,402843","AVENIDA GOYA, S/N","50270","Ricla","Zaragoza","España","NO","NO"
"70701","CALATORAO","41,5286384","-1,3607504","AVENIDA DOTRO CARNICERO, S/N","50280","Calatorao","Zaragoza","España","NO","NO"
"70703","EPILA","41,609653","-1,3009674","CALLE CAMINO ESTACION FERROCARRIL, S/N","50290","Épila","Zaragoza","España","NO","NO"
"70405","MONREAL DE ARIZA","41,2986119","-2,1098883","CARRETERA CV-937 - ESTACION FERROCARRIL, S/N","50291","Monreal de Ariza","Zaragoza","España","NO","NO"
"70501","CETINA","41,2959001","-1,9598888","CALLE PALLARES, S/N","50292","Cetina","Zaragoza","España","NO","NO"
"70505","TERRER","41,3221944","-1,7084722","CALLE ESTACION FERROCARRIL, S/N","50293","Terrer","Zaragoza","España","NO","NO"
"70702","SALILLAS DE JALON","41,567595","-1,3259524","AVENIDA ESTACION FERROCARRIL, S/N","50294","Salillas de Jalón","Zaragoza","España","NO","NO"
"70704","RUEDA DE JALON-LUMPIAQUE","41,6391743","-1,2815663","CARRETERA A-2304 - ESTACION FERROCARRIL, S/N","50295","Rueda de Jalón","Zaragoza","España","NO","NO"
"70705","PLASENCIA DE JALON","41,6894768","-1,234261","AVENIDA ESTACION FERROCARRIL - BARRIO DE LA VENTA, 6","50296","Plasencia de Jalón","Zaragoza","España","NO","NO"
"70706","GRISEN","41,7451803","-1,1659036","AVENIDA ESTACION FERROCARRIL, S/N","50297","Grisén","Zaragoza","España","NO","NO"
"70603","PARACUELLOS-SABIÑAN","41,429389","-1,5677113","CARRETERA CV-901 - ESTACION FERROCARRIL, S/N","50299","Paracuellos de la Ribera","Zaragoza","España","NO","NO"
"70604","SABIÑAN","41,4440632","-1,5711643","CARRETERA CV-901 - ESTACION FERROCARRIL, S/N","50299","Sabiñán","Zaragoza","España","NO","NO"
"70600","CALATAYUD","41,3466673","-1,6387414","PLAZA ESTACION FERROCARRIL, S/N","50300","Calatayud","Zaragoza","España","NO","NO"
"70602","EMBID DE JALON","41,4214023","-1,5931741","CARRETERA CV-901 - ESTACION FERROCARRIL, S/N","50336","Calatayud","Zaragoza","España","NO","NO"
"67010","CARIÑENA","41,3354867","-1,2285589","CALLE CAMINO ESTACION FERROCARRIL, 1","50400","Cariñena","Zaragoza","España","NO","NO"
"67004","MARIA DE HUERVA","41,5400975","-0,9974668","CALLE ESTACION FERROCARRIL, S/N","50430","María de Huerva","Zaragoza","España","NO","NO"
"67007","ARAÑALES DE MUEL","41,4690568","-1,0860655","CALLE ESCALERA ARAÑALES, 8","50450","Muel","Zaragoza","España","NO","NO"
"67009","LONGARES","41,4044584","-1,1588558","CALLE CAMINO ESTACION FERROCARRIL, S/N","50460","Longares","Zaragoza","España","NO","NO"
"67011","ENCINACORBA","41,2886981","-1,2786679","CALLE ESTACION FERROCARRIL, 9","50470","Encinacorba","Zaragoza","España","NO","NO"
"67013","VILLARREAL DE HUERVA","41,1963733","-1,2871356","CALLE CAMINO DE LA ESTACION, S/N","50490","Villarreal de Huerva","Zaragoza","España","NO","NO"
"67014","VILLADOZ","41,1655526","-1,2788559","CARRETERA A-2509 - ESTACION FERROCARRIL, S/N","50490","Villadoz","Zaragoza","España","NO","NO"
"67015","BADULES","41,1394432","-1,2515629","CARRETERA A-1506 - CALLE MAYOR, S/N","50491","Badules","Zaragoza","España","NO","NO"
"70800","CASETAS","41,7234658","-1,0210944","CALLE ESTACION DE FERROCARRIL, S/N","50620","Zaragoza","Zaragoza","España","SI","NO"
"81210","ALAGON","41,7713963","-1,1124662","CALLE ESTACION DE FERROCARRIL, S/N","50630","Alagón","Zaragoza","España","NO","NO"
"81209","CABAÑAS DE EBRO","41,7881077","-1,1677489","CALLE ESTACION FERROCARRIL, S/N","50638","Cabañas de Ebro","Zaragoza","España","NO","NO"
"81207","LUCENI","41,8262594","-1,2438583","AVENIDA FRANCISCO DE GOYA, 56","50640","Luceni","Zaragoza","España","NO","NO"
"81206","GALLUR","41,8671808","-1,3212745","CALLE VIRGEN DEL PILAR, 2","50650","Gallur","Zaragoza","España","NO","NO"
"81208","PEDROLA","41,8050062","-1,2019686","CALLE EDIFICIO DISEMINADOS, 18","50690","Pedrola","Zaragoza","España","NO","NO"
"71204","CASPE","41,239866","-0,0427502","PLAZA OBISPO CUBELES, 15","50700","Caspe","Zaragoza","España","NO","NO"
"71205","VAL DE PILAS","41,2295857","0,0732292","CAMINO DE LA FRESA - ESTACION FERROCARRIL, S/N","50709","Caspe","Zaragoza","España","NO","NO"
"71103","FUENTES DE EBRO","41,5151657","-0,618599","AVENIDA LORENZO PARDO, S/N","50740","Fuentes de Ebro","Zaragoza","España","NO","NO"
"71105","QUINTO","41,4194178","-0,4907242","CALLE CAMINO DE LA ESTACION, S/N","50770","Quinto","Zaragoza","España","NO","NO"
"71108","LA ZAIDA-SASTAGO","41,3204871","-0,427001","AVENIDA ZARAGOZA, S/N","50784","Zaida, La","Zaragoza","España","NO","NO"
"71206","FABARA","41,234438","0,143302","CARRETERA A-144 - ESTACION DE FERROCARRIL, S/N","50793","Fabara","Zaragoza","España","NO","NO"
"71207","NONASPE","41,213588","0,2419351","CARRETERA A-2411 - ESTACION FERROCARRIL, S/N","50794","Nonaspe","Zaragoza","España","NO","NO"
"78100","ZUERA","41,8772888","-0,7641418","PLAZA DEL CANFRANC, 8","50800","Zuera","Zaragoza","España","NO","NO"
"78005","VILLANUEVA DE GALLEGO","41,7656646","-0,822169","CALLE ESTACION FERROCARRIL, S/N","50830","Villanueva de Gállego","Zaragoza","España","NO","NO"
"03410","ELX ALTA VELOCIDAD","38,24625","-0,76566","CALLE NIEVE, 0","03006","Elche/Elx","Alicante/Alacant","España","NO","NO"
"56310","HUERCAL-VIATOR","36,88348","-2,43614","CALLE REAL","04230","Huercal de Almería","Almería","España","NO","NO"
"05731","QUINTANA DE LOS PRADOS","43,1350358","-3,5535711","Quintana de los P,32","09569","Espinosa de los Monteros","Burgos","España","NO","SI"
"95100","DELICIAS-EMPALME","40,40027","-3,69247","CALLE CRISTO DEL CAMINO","28045","MADRID","Madrid","España","SI","NO"
"65422","CAMBRILS","41,06959","1,05292","AVDA. CHARLES DARWIN","43850","Cambrils","Tarragona","España","NO","NO"
"60420","L'HOSPITALET DE L'INFANT","40,99943","0,91310","PLAÇA DE L'ESTACIÓ","43891","L'Hospitalet de l'Infant","Tarragona","España","NO","NO"
"08247","SANABRIA ALTA VELOCIDAD","42,04541","-6,56626","CALLE DE LA ESTACIÓN","49320","Palacios de Sanabria","Zamora","España","NO","NO"
"05303","LAS MAZAS","43,358665","-5,897636","CARRETERA A-232 - ESTACION FERROCARRIL, S/N",,"Oviedo","Asturias","España","NO","SI"
"05321","SAN ROMAN","43,448863","-6,077152","CARRETERA AS-236 - ESTACION FERROCARRIL, S/N",,"Candamo","Asturias","España","NO","SI"
"11602","HENDAYA","43,3523863","-1,7825502","BOULEVARD DU GENERAL DE GAULLE, S/N",,"HENDAYA",,"Francia","NO","NO"
"77310","LATOUR DE CAROL","42,459039","1,904475","28 AVENUE DU PUYMORENS",,"LATOUR DE CAROL",,"Francia","NO","NO"
"79316","CERBERE","42,4417955","3,1639182","RUE LAMARTINE",,"CERBERE",,"Francia","NO","NO"
"87004","LES AUBRAIS ORLEANS","47,925019","1,905508","CANTON DE FLEURY LES AUBRAIS",,"LES AUBRAIS ORLEANS",,"Francia","NO","NO"
"87011","PARIS AUSTERLITZ","48,839266","2,368222","55 QUAI D'AUSTERLITZ",,"PARIS",,"Francia","NO","NO"
"87013","PARIS GARE LYON","48,844288","2,37367","PLACE LOUIS ARMAND",,"PARIS",,"Francia","NO","NO"
"87078","BEZIERS","43,336225","3,219231","BOULEVARD DE VERDUN, 14",,"BEZIERS",,"Francia","NO","NO"
"87079","TOULOUSE MATABIAU","43,611439","1,454144","BOULEVARD PIERRE SEMARD, 64",,"TOULOUSE",,"Francia","NO","NO"
"87081","POITIERS","46,583303","0,33036","BOULEVARD GRAND CERF",,"POITIERS",,"Francia","NO","NO"
"87088","NARBONNE","43,191027","3,005967","BOULEVARD FREDERIC MISTRAL",,"NARBONNE",,"Francia","NO","NO"
"87089","MARSEILLE ST CHARLES","43,30349","5,382236","SQUARE NARVIK",,"MARSELLE CEDEX",,"Francia","NO","NO"
"87173","MONTPELLIER ST ROCH","43,60583","3,882376","PLACE AUGUSTE GIBERT BP",,"MONTPELLIER",,"Francia","NO","NO"
"87175","SETE","43,412808","3,69641","78 PLACE CAMBON",,"SETE",,"Francia","NO","NO"
"87176","CARCASSONNE","43,218142","2,351832","AVENUE DU MARECHAL JOFFRE, 1",,"CARCASSONNE",,"Francia","NO","NO"
"87287","AGDE","43,317424","3,466125","RUE DE LA DIGUE",,"AGDE",,"Francia","NO","NO"
"87302","NIMES","43,832291","4,365845","BOULEVART SERGENT TRIAIRE",,"NIMES",,"Francia","NO","NO"
"87303","LYON PART DIEU","45,760281","4,859801","PLACE CHALES BERAUDIER",,"LYON",,"Francia","NO","NO"
"87374","PERPIGNAN","42,696073","2,879632","PLACE SALVADOR DALI",,"PERPIGNAN",,"Francia","NO","NO"
"87546","BLOIS","47,581543","1,321077","PLACE DE LA GARE, 70",,"BLOIS",,"Francia","NO","NO"
"87810","VALENCE TGV RHONE ALPES SUD","44,991545","4,978703","VALENCE CEDEX, 9",,"RHONE - ALPES",,"Francia","NO","NO"
"87814","AVIGNON TGV","43,921938","4,785813","PLACE DE L' EUROPE",,"AVIGNON",,"Francia","NO","NO"
"87912","AIX EN PROVENCE TGV","43,455268","5,31723","ROUTE DEPARTAMENTALE, 9",,"AIX EN PROVENCE",,"Francia","NO","NO"
"22402","VALENÇA DO MINHO","42,03481","-0,64495","AVDA. DO ESPANHA",,"VALENÇA DO MINHO",,"Portugal","NO","NO"
"87300","MONTPELLIER SAI","43,60502","3,88072","PLACE AUGUSTE GIBERT",,"MONTPELLIER",,"Francia","NO","NO"
"87402","AVIGNON","43,94173","4,80529","BOULEVARD SAINT-ROCH",,"AVIGNON",,"Francia","NO","NO"
"87896","AVIGNON TGV","43,92179","4,78588","PLACE DE L'EUROPE",,"AVIGNON",,"Francia","NO","NO"
"87901","AIX-EN-PROVENCE TGV","43,45532","5,31722","ROUTE DÉPARTEMENTALE, 9",,"AIX-EN-PROVENCE",,"Francia","NO","NO"
"87973","MONTPELLIER SUD DE FRANCE","43,59537","3,92427","RUE DE LA FONTAINE DE LA BANQUIÈRE",,"MONTPELLIER",,"Francia","NO","NO"
"94021","NINE","41,45534","-8,54513","CALLE DE LA ESTACION",,"VILA NOVA DE FAMALICÃO",,"Portugal","NO","NO"
"94033","VIANA DO CASTELO","41,69517","-8,83134","AVDA. DOS COMBATENTES DA GRANDE GUERRA",,"VIANA DO CASTELO",,"Portugal","NO","NO"
"94346","PORTO-CAMPANHA","41,14890","-8,58544","RUA DA ESTAÇÃO",,"OPORTO",,"Portugal","NO","NO"
"94401","LISBOA-SANTA APOLONIA","38,71428","-9,12259","AVDA. INFANTE DOM HENRIQUE, 1",,"LISBOA",,"Portugal","NO","NO"
"94404","LISBOA-ORIENTE","38,76798","-9,10124","AVDA. DOM JOÃO II",,"LISBOA",,"Portugal","NO","NO"
